availability,year,url,zip,shp,altdir,source,encoding,qml,epsg,filesize
宮崎県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-05/A17-051001_45_GML.zip,A17-051001_45_GML.zip,A17-051001_45_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
宮崎県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-00/A17-001001_45_GML.zip,A17-001001_45_GML.zip,A17-001001_45_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
宮崎県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-95/A17-951001_45_GML.zip,A17-951001_45_GML.zip,A17-951001_45_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
宮崎県,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-90/A17-901001_45_GML.zip,A17-901001_45_GML.zip,A17-901001_45_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
宮崎県,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-85/A17-851001_45_GML.zip,A17-851001_45_GML.zip,A17-851001_45_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
宮崎県,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-80/A17-801001_45_GML.zip,A17-801001_45_GML.zip,A17-801001_45_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
宮崎県,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-75/A17-751001_45_GML.zip,A17-751001_45_GML.zip,A17-751001_45_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
宮崎県,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-70/A17-701001_45_GML.zip,A17-701001_45_GML.zip,A17-701001_45_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
鹿児島県,2017,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-17/A17-17_46_GML.zip,A17-17_46.zip,A17-17_46.shp,A17-17_46_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
鹿児島県,2016,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-16/A17-16_46_GML.zip,A17-16_46.zip,A17-16_46.shp,A17-16_46_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
鹿児島県,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-07/A17-070402_46_GML.zip,A17-070402_46_GML.zip,A17-070402_46_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
鹿児島県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-05/A17-051001_46_GML.zip,A17-051001_46_GML.zip,A17-051001_46_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
鹿児島県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-00/A17-001001_46_GML.zip,A17-001001_46_GML.zip,A17-001001_46_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
鹿児島県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-95/A17-951001_46_GML.zip,A17-951001_46_GML.zip,A17-951001_46_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
鹿児島県,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-90/A17-901001_46_GML.zip,A17-901001_46_GML.zip,A17-901001_46_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
鹿児島県,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-85/A17-851001_46_GML.zip,A17-851001_46_GML.zip,A17-851001_46_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
鹿児島県,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-80/A17-801001_46_GML.zip,A17-801001_46_GML.zip,A17-801001_46_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
鹿児島県,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-75/A17-751001_46_GML.zip,A17-751001_46_GML.zip,A17-751001_46_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
鹿児島県,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-70/A17-701001_46_GML.zip,A17-701001_46_GML.zip,A17-701001_46_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
沖縄県,2017,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-17/A17-17_47_GML.zip,A17-17_47.zip,A17-17_47.shp,A17-17_47_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
沖縄県,2016,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-16/A17-16_47_GML.zip,A17-16_47.zip,A17-16_47.shp,A17-16_47_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
沖縄県,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-07/A17-070402_47_GML.zip,A17-070402_47_GML.zip,A17-070402_47_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
沖縄県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-05/A17-051001_47_GML.zip,A17-051001_47_GML.zip,A17-051001_47_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
沖縄県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-00/A17-001001_47_GML.zip,A17-001001_47_GML.zip,A17-001001_47_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
沖縄県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-95/A17-951001_47_GML.zip,A17-951001_47_GML.zip,A17-951001_47_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
沖縄県,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-90/A17-901001_47_GML.zip,A17-901001_47_GML.zip,A17-901001_47_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
沖縄県,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-85/A17-851001_47_GML.zip,A17-851001_47_GML.zip,A17-851001_47_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
沖縄県,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-80/A17-801001_47_GML.zip,A17-801001_47_GML.zip,A17-801001_47_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
