availability,year,url,zip,shp,altdir,source,col,levels,labels,palette,muni_column,muni_type,encoding,qml,epsg,filesize
福岡県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-05/A19-051001_40_GML.zip,A19-051001_40_GML.zip,A19-051001_40_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
福岡県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-00/A19-001001_40_GML.zip,A19-001001_40_GML.zip,A19-001001_40_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
福岡県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-95/A19-951001_40_GML.zip,A19-951001_40_GML.zip,A19-951001_40_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
福岡県 ,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-90/A19-901001_40_GML.zip,A19-901001_40_GML.zip,A19-901001_40_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
福岡県 ,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-85/A19-851001_40_GML.zip,A19-851001_40_GML.zip,A19-851001_40_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
福岡県 ,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-80/A19-801001_40_GML.zip,A19-801001_40_GML.zip,A19-801001_40_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
福岡県 ,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-75/A19-751001_40_GML.zip,A19-751001_40_GML.zip,A19-751001_40_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
福岡県 ,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-70/A19-701001_40_GML.zip,A19-701001_40_GML.zip,A19-701001_40_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
福岡県 ,1965,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-65/A19-651001_40_GML.zip,A19-651001_40_GML.zip,A19-651001_40_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
福岡県 ,1960,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-60/A19-601001_40_GML.zip,A19-601001_40_GML.zip,A19-601001_40_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
福岡県 ,1955,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-55/A19-551001_40_GML.zip,A19-551001_40_GML.zip,A19-551001_40_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
佐賀県 ,2017,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-17/A19-17_41_GML.zip,A19-17_41_GML.zip,A19-17_41_GML/A19-17_41.shp,,,,,,,,,,A19-2017.qml,,
佐賀県 ,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-07/A19-070402_41_GML.zip,A19-070402_41_GML.zip,A19-070402_41_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
佐賀県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-05/A19-051001_41_GML.zip,A19-051001_41_GML.zip,A19-051001_41_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
佐賀県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-00/A19-001001_41_GML.zip,A19-001001_41_GML.zip,A19-001001_41_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
佐賀県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-95/A19-951001_41_GML.zip,A19-951001_41_GML.zip,A19-951001_41_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
佐賀県 ,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-90/A19-901001_41_GML.zip,A19-901001_41_GML.zip,A19-901001_41_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
佐賀県 ,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-85/A19-851001_41_GML.zip,A19-851001_41_GML.zip,A19-851001_41_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
佐賀県 ,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-80/A19-801001_41_GML.zip,A19-801001_41_GML.zip,A19-801001_41_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
佐賀県 ,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-75/A19-751001_41_GML.zip,A19-751001_41_GML.zip,A19-751001_41_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
佐賀県 ,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-70/A19-701001_41_GML.zip,A19-701001_41_GML.zip,A19-701001_41_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
佐賀県 ,1965,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-65/A19-651001_41_GML.zip,A19-651001_41_GML.zip,A19-651001_41_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
佐賀県 ,1960,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-60/A19-601001_41_GML.zip,A19-601001_41_GML.zip,A19-601001_41_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
佐賀県 ,1955,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-55/A19-551001_41_GML.zip,A19-551001_41_GML.zip,A19-551001_41_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
長崎県 ,2017,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-17/A19-17_42_GML.zip,A19-17_42_GML.zip,A19-17_42_GML/A19-17_42.shp,,,,,,,,,,A19-2017.qml,,
長崎県 ,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-07/A19-070402_42_GML.zip,A19-070402_42_GML.zip,A19-070402_42_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
長崎県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-05/A19-051001_42_GML.zip,A19-051001_42_GML.zip,A19-051001_42_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
長崎県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-00/A19-001001_42_GML.zip,A19-001001_42_GML.zip,A19-001001_42_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
長崎県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-95/A19-951001_42_GML.zip,A19-951001_42_GML.zip,A19-951001_42_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
長崎県 ,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-90/A19-901001_42_GML.zip,A19-901001_42_GML.zip,A19-901001_42_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
長崎県 ,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-85/A19-851001_42_GML.zip,A19-851001_42_GML.zip,A19-851001_42_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
長崎県 ,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-80/A19-801001_42_GML.zip,A19-801001_42_GML.zip,A19-801001_42_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
長崎県 ,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-75/A19-751001_42_GML.zip,A19-751001_42_GML.zip,A19-751001_42_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
長崎県 ,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-70/A19-701001_42_GML.zip,A19-701001_42_GML.zip,A19-701001_42_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
長崎県 ,1965,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-65/A19-651001_42_GML.zip,A19-651001_42_GML.zip,A19-651001_42_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
長崎県 ,1960,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-60/A19-601001_42_GML.zip,A19-601001_42_GML.zip,A19-601001_42_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
長崎県 ,1955,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-55/A19-551001_42_GML.zip,A19-551001_42_GML.zip,A19-551001_42_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
長崎県 ,1953,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-53/A19-551001_42_GML.zip,A19-531001_42_GML.zip,A19-531001_42_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
熊本県,2017,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-17/A19-17_43_GML.zip,A19-17_43_GML.zip,A19-17_43_GML/A19-17_43.shp,,,,,,,,,,A19-2017.qml,,
熊本県,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-07/A19-070402_43_GML.zip,A19-070402_43_GML.zip,A19-070402_43_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
熊本県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-05/A19-051001_43_GML.zip,A19-051001_43_GML.zip,A19-051001_43_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
熊本県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-00/A19-001001_43_GML.zip,A19-001001_43_GML.zip,A19-001001_43_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
熊本県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-95/A19-951001_43_GML.zip,A19-951001_43_GML.zip,A19-951001_43_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
熊本県,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-90/A19-901001_43_GML.zip,A19-901001_43_GML.zip,A19-901001_43_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
熊本県,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-85/A19-851001_43_GML.zip,A19-851001_43_GML.zip,A19-851001_43_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
熊本県,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-80/A19-801001_43_GML.zip,A19-801001_43_GML.zip,A19-801001_43_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
熊本県,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-75/A19-751001_43_GML.zip,A19-751001_43_GML.zip,A19-751001_43_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
熊本県,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-70/A19-701001_43_GML.zip,A19-701001_43_GML.zip,A19-701001_43_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
熊本県,1965,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-65/A19-651001_43_GML.zip,A19-651001_43_GML.zip,A19-651001_43_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
熊本県,1960,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-60/A19-601001_43_GML.zip,A19-601001_43_GML.zip,A19-601001_43_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
熊本県,1955,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-55/A19-551001_43_GML.zip,A19-551001_43_GML.zip,A19-551001_43_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
熊本県,1953,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-53/A19-551001_43_GML.zip,A19-531001_43_GML.zip,A19-531001_43_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
大分県,2017,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-17/A19-17_44_GML.zip,A19-17_44_GML.zip,A19-17_44_GML/A19-17_44.shp,,,,,,,,,,A19-2017.qml,,
大分県,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-07/A19-070402_44_GML.zip,A19-070402_44_GML.zip,A19-070402_44_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
大分県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-05/A19-051001_44_GML.zip,A19-051001_44_GML.zip,A19-051001_44_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
大分県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-00/A19-001001_44_GML.zip,A19-001001_44_GML.zip,A19-001001_44_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
大分県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-95/A19-951001_44_GML.zip,A19-951001_44_GML.zip,A19-951001_44_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
大分県,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-90/A19-901001_44_GML.zip,A19-901001_44_GML.zip,A19-901001_44_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
大分県,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-85/A19-851001_44_GML.zip,A19-851001_44_GML.zip,A19-851001_44_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
大分県,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-80/A19-801001_44_GML.zip,A19-801001_44_GML.zip,A19-801001_44_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
大分県,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-75/A19-751001_44_GML.zip,A19-751001_44_GML.zip,A19-751001_44_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
大分県,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-70/A19-701001_44_GML.zip,A19-701001_44_GML.zip,A19-701001_44_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
大分県,1965,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-65/A19-651001_44_GML.zip,A19-651001_44_GML.zip,A19-651001_44_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
大分県,1960,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-60/A19-601001_44_GML.zip,A19-601001_44_GML.zip,A19-601001_44_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
宮崎県 ,2017,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-17/A19-17_45_GML.zip,A19-17_45_GML.zip,A19-17_45_GML/A19-17_45.shp,,,,,,,,,,A19-2017.qml,,
宮崎県 ,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-07/A19-070402_45_GML.zip,A19-070402_45_GML.zip,A19-070402_45_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
宮崎県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-05/A19-051001_45_GML.zip,A19-051001_45_GML.zip,A19-051001_45_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
宮崎県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-00/A19-001001_45_GML.zip,A19-001001_45_GML.zip,A19-001001_45_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
宮崎県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-95/A19-951001_45_GML.zip,A19-951001_45_GML.zip,A19-951001_45_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
宮崎県 ,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-90/A19-901001_45_GML.zip,A19-901001_45_GML.zip,A19-901001_45_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
宮崎県 ,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-85/A19-851001_45_GML.zip,A19-851001_45_GML.zip,A19-851001_45_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
宮崎県 ,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-80/A19-801001_45_GML.zip,A19-801001_45_GML.zip,A19-801001_45_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
宮崎県 ,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-75/A19-751001_45_GML.zip,A19-751001_45_GML.zip,A19-751001_45_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
宮崎県 ,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-70/A19-701001_45_GML.zip,A19-701001_45_GML.zip,A19-701001_45_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
宮崎県 ,1965,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-65/A19-651001_45_GML.zip,A19-651001_45_GML.zip,A19-651001_45_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
宮崎県 ,1960,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-60/A19-601001_45_GML.zip,A19-601001_45_GML.zip,A19-601001_45_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
鹿児島県,2017,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-17/A19-17_46_GML.zip,A19-17_46_GML.zip,A19-17_46_GML/A19-17_46.shp,,,,,,,,,,A19-2017.qml,,
鹿児島県,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-07/A19-070402_46_GML.zip,A19-070402_46_GML.zip,A19-070402_46_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
鹿児島県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-05/A19-051001_46_GML.zip,A19-051001_46_GML.zip,A19-051001_46_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
鹿児島県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-00/A19-001001_46_GML.zip,A19-001001_46_GML.zip,A19-001001_46_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
鹿児島県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-95/A19-951001_46_GML.zip,A19-951001_46_GML.zip,A19-951001_46_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
鹿児島県,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-90/A19-901001_46_GML.zip,A19-901001_46_GML.zip,A19-901001_46_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
鹿児島県,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-85/A19-851001_46_GML.zip,A19-851001_46_GML.zip,A19-851001_46_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
鹿児島県,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-80/A19-801001_46_GML.zip,A19-801001_46_GML.zip,A19-801001_46_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
鹿児島県,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-75/A19-751001_46_GML.zip,A19-751001_46_GML.zip,A19-751001_46_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
鹿児島県,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-70/A19-701001_46_GML.zip,A19-701001_46_GML.zip,A19-701001_46_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
鹿児島県,1965,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-65/A19-651001_46_GML.zip,A19-651001_46_GML.zip,A19-651001_46_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
鹿児島県,1960,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-60/A19-601001_46_GML.zip,A19-601001_46_GML.zip,A19-601001_46_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
鹿児島県,1955,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-55/A19-551001_46_GML.zip,A19-551001_46_GML.zip,A19-551001_46_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
鹿児島県,1953,https://nlftp.mlit.go.jp/ksj/gml/data/A19/A19-53/A19-551001_46_GML.zip,A19-531001_46_GML.zip,A19-531001_46_RemoteIslandDevelopmentImplementationArea.shp,,,,,,,,,,,,
